caseid,task,user,end_timestamp,role,dur,ac_index,rl_index,dur_norm
1-351869391,Accepted-In Progress,Carrie,Thu Feb 23 14:34:50 CET 2012,Rolle 1,64643678,2,2,0.6918318223123656
1-351869391,Completed-Closed,Carrie,Thu Feb 23 14:37:00 CET 2012,Rolle 1,130,4,2,0.18754122918319754
1-353818791,Queued-Awaiting Assignment,Martin,Fri Feb 12 14:00:54 CET 2010,Rolle 1,0,1,2,0.0
1-353818791,Accepted-In Progress,Martin,Fri Feb 12 14:01:08 CET 2010,Rolle 1,14,2,2,0.10417446304943316
1-353818791,Queued-Awaiting Assignment,Martin,Thu Oct 28 19:15:39 CEST 2010,Rolle 1,22306471,1,2,0.650900885514317
1-353818791,Accepted-In Progress,Björn,Fri Oct 29 17:11:03 CEST 2010,Rolle 1,78924,2,2,0.4337798589027074
1-353818791,Completed-Closed,Björn,Wed Apr 04 15:41:41 CEST 2012,Rolle 1,45181838,4,2,0.6780526155506191
1-354039443,Accepted-In Progress,Carolyn,Mon Feb 15 07:41:51 CET 2010,Rolle 1,0,2,2,0.0
1-354039443,Accepted-In Progress,Carolyn,Mon Feb 15 07:48:52 CET 2010,Rolle 1,421,2,2,0.2325419161226633
1-354039443,Accepted-Assigned,Carolyn,Mon Feb 15 12:10:30 CET 2010,Rolle 1,15698,3,2,0.3716571381348801
1-354039443,Accepted-In Progress,Ewa,Wed Dec 28 15:05:47 CET 2011,Rolle 1,58848917,2,2,0.6882189865747441
1-354039443,Completed-Closed,Ewa,Mon Jan 30 12:29:51 CET 2012,Rolle 1,2841844,4,2,0.5716396154361995
1-354090772,Accepted-In Progress,Roger,Mon Feb 15 09:33:11 CET 2010,Rolle 1,0,2,2,0.0
1-354090772,Accepted-Wait,Roger,Mon Feb 15 09:34:41 CET 2010,Rolle 1,90,5,2,0.17352572223054138
1-354090772,Accepted-In Progress,Roger,Tue Mar 02 13:59:28 CET 2010,Rolle 1,1311887,2,2,0.5419040444433387
1-354090772,Queued-Awaiting Assignment,Henrik,Tue Mar 02 14:01:04 CET 2010,Rolle 1,96,1,2,0.17598198866400916
1-354090772,Accepted-In Progress,Henrik,Tue Mar 02 14:07:11 CET 2010,Rolle 1,367,2,2,0.22727472610543237
1-354090772,Accepted-Assigned,Ewa,Tue Mar 02 14:07:48 CET 2010,Rolle 1,37,3,2,0.13993226005607692
1-354090772,Accepted-Wait,Ewa,Tue Mar 02 14:11:18 CET 2010,Rolle 1,210,5,2,0.20587762632490728
1-354090772,Accepted-Assigned,Katarzyna,Mon Apr 11 08:48:47 CEST 2011,Rolle 1,34969049,3,2,0.6681957771347898
1-354090772,Accepted-Assigned,Damian,Mon Apr 11 09:08:44 CEST 2011,Rolle 1,1197,3,2,0.2726800182998258
1-354090772,Accepted-Wait,Damian,Wed Nov 23 11:55:49 CET 2011,Rolle 1,19540025,5,2,0.6458072071015453
1-354090772,Completed-Closed,Damian,Thu Jan 19 08:56:20 CET 2012,Rolle 1,4914031,4,2,0.5927065210757724
1-354350908,Accepted-Wait,Tomas,Tue Feb 16 11:03:41 CET 2010,Rolle 1,0,5,2,0.0
1-354350908,Accepted-In Progress,Tomas,Fri Sep 02 00:16:31 CEST 2011,Rolle 1,48600770,2,2,0.6808586642997708
1-354350908,Accepted-In Progress,Carrie,Fri Jan 20 08:40:03 CET 2012,Rolle 1,12129812,2,2,0.6274655066843879
1-354350908,Completed-Closed,Carrie,Fri Jan 20 08:40:20 CET 2012,Rolle 1,17,4,2,0.111188088673366
1-354376900,Accepted-Wait,Tomas,Tue Feb 16 11:04:37 CET 2010,Rolle 1,0,5,2,0.0
1-354376900,Accepted-In Progress,Tomas,Fri Sep 02 00:16:15 CEST 2011,Rolle 1,48600698,2,2,0.6808586073103532
1-354376900,Accepted-In Progress,Carrie,Wed Feb 01 10:16:03 CET 2012,Rolle 1,13172388,2,2,0.6306374829552812
1-354376900,Completed-Closed,Carrie,Wed Feb 01 10:16:53 CET 2012,Rolle 1,50,4,2,0.15125119317446326
1-356055231,Accepted-In Progress,Henrik,Tue Feb 23 13:10:59 CET 2010,Rolle 1,0,2,2,0.0
1-356055231,Accepted-Wait,Henrik,Tue Feb 23 13:13:19 CET 2010,Rolle 1,140,5,2,0.19037106628632236
1-356055231,Queued-Awaiting Assignment,Henrik,Tue Mar 02 13:44:01 CET 2010,Rolle 1,606642,1,2,0.5122340255069189
1-356055231,Accepted-In Progress,Katarzyna,Tue Mar 02 13:46:47 CET 2010,Rolle 1,166,2,2,0.1968812310354632
1-356055231,Accepted-Wait,Katarzyna,Tue Mar 02 13:46:58 CET 2010,Rolle 1,11,5,2,0.09559047903331704
1-356055231,Accepted-Assigned,Damian,Mon Nov 28 08:20:33 CET 2011,Rolle 1,54930815,3,2,0.6855685517238711
1-356055231,Accepted-Wait,Damian,Mon Nov 28 08:20:57 CET 2011,Rolle 1,24,5,2,0.12382512722325634
1-356055231,Completed-Closed,Damian,Thu Jan 19 08:59:01 CET 2012,Rolle 1,4495084,4,2,0.589278590488429
1-356879617,Accepted-In Progress,Carolyn,Fri Feb 26 13:39:44 CET 2010,Rolle 1,0,2,2,0.0
1-356879617,Queued-Awaiting Assignment,Carolyn,Fri Feb 26 13:45:58 CET 2010,Rolle 1,374,1,2,0.22799959027268948
1-356879617,Accepted-In Progress,Naga,Fri Feb 26 18:04:51 CET 2010,Rolle 1,15533,2,2,0.37125068653380155
1-356879617,Accepted-In Progress,Naga,Fri Feb 26 18:08:30 CET 2010,Rolle 1,219,2,2,0.20748443042200526
1-356879617,Accepted-In Progress,Naga,Fri Feb 26 18:09:05 CET 2010,Rolle 1,35,2,2,0.13785237847112203
1-356879617,Accepted-In Progress,Naga,Fri Feb 26 18:09:42 CET 2010,Rolle 1,37,2,2,0.13993226005607692
1-356879617,Accepted-In Progress,Naga,Fri Feb 26 18:11:57 CET 2010,Rolle 1,135,2,2,0.18898216312992633
1-356879617,Accepted-Assigned,Carolyn,Fri Feb 26 18:12:06 CET 2010,Rolle 1,9,3,2,0.0885768534093842
1-356879617,Accepted-In Progress,Ewa,Thu Jan 19 10:01:46 CET 2012,Rolle 1,59759380,2,2,0.6888095823140089
1-356879617,Completed-Closed,Ewa,Thu Jan 19 10:02:07 CET 2012,Rolle 1,21,4,2,0.11890757701262111
1-357087417,Accepted-In Progress,Carolyn,Mon Mar 01 06:54:12 CET 2010,Rolle 1,0,2,2,0.0
1-357087417,Queued-Awaiting Assignment,Carolyn,Mon Mar 01 07:04:33 CET 2010,Rolle 1,621,1,2,0.2474651613613057
1-357087417,Accepted-In Progress,Naga,Mon Mar 01 11:53:51 CET 2010,Rolle 1,17358,2,2,0.37552375815697114
1-357087417,Accepted-Assigned,Carolyn,Mon Mar 01 12:00:54 CET 2010,Rolle 1,423,3,2,0.2327238003322356
1-357087417,Accepted-In Progress,Ewa,Wed Dec 28 16:01:17 CET 2011,Rolle 1,57643223,2,2,0.6874226612407206
1-357087417,Completed-Closed,Ewa,Mon Jan 30 12:30:21 CET 2012,Rolle 1,2838544,4,2,0.5715949192579936
1-357610411,Accepted-In Progress,Reine,Tue Mar 02 11:41:18 CET 2010,Rolle 1,0,2,2,0.0
1-357610411,Accepted-Wait,Reine,Sun Sep 19 09:21:17 CEST 2010,Rolle 1,17354399,5,2,0.6412441231971634
1-357610411,Completed-Closed,Reine,Wed Feb 01 16:42:48 CET 2012,Rolle 1,43230091,4,2,0.6763539113399921
1-358038911,Accepted-In Progress,Daniel,Wed Mar 03 19:25:03 CET 2010,Rolle 1,0,2,2,0.0
1-358038911,Unmatched-Unmatched,Daniel,Thu Mar 11 15:44:02 CET 2010,Rolle 1,677939,7,2,0.5165085733528629
1-358038911,Accepted-In Progress,Daniel,Mon Aug 16 11:54:31 CEST 2010,Rolle 1,13633829,2,2,0.6319620016002754
1-358038911,Accepted-Wait,Daniel,Mon Aug 16 12:13:10 CEST 2010,Rolle 1,1119,5,2,0.270090137807309
1-358038911,Accepted-In Progress,Helene,Tue Jan 17 07:59:31 CET 2012,Rolle 1,44829981,2,2,0.6777518670886129
1-358038911,Completed-Closed,Helene,Tue Jan 17 07:59:59 CET 2012,Rolle 1,28,4,2,0.12953461308607275
1-358776870,Accepted-In Progress,Katarzyna,Mon Mar 08 09:17:56 CET 2010,Rolle 1,0,2,2,0.0
1-358776870,Accepted-Wait,Katarzyna,Mon Mar 08 09:19:32 CET 2010,Rolle 1,96,5,2,0.17598198866400916
1-358776870,Completed-Closed,Katarzyna,Fri Mar 30 10:59:03 CEST 2012,Rolle 1,65061571,4,2,0.6920797035159026
1-359215498,Accepted-In Progress,Damian,Tue Mar 09 11:28:51 CET 2010,Rolle 1,0,2,2,0.0
1-359215498,Accepted-Assigned,Damian,Mon Apr 11 09:09:41 CEST 2011,Rolle 1,34375250,3,2,0.6675369463896779
1-359215498,Accepted-Assigned,Katarzyna,Mon Apr 11 09:11:23 CEST 2011,Rolle 1,102,3,2,0.17829078778966176
1-359215498,Accepted-Wait,Katarzyna,Mon Nov 28 08:21:08 CET 2011,Rolle 1,19958985,5,2,0.6466232954385132
1-359215498,Completed-Closed,Katarzyna,Fri Mar 30 11:01:23 CEST 2012,Rolle 1,10633215,4,2,0.6223998434283886
1-359781492,Accepted-In Progress,Eva,Thu Mar 11 10:02:02 CET 2010,Rolle 1,0,2,2,0.0
1-359781492,Completed-Closed,Eva,Thu Mar 15 14:27:03 CET 2012,Rolle 1,63519901,4,2,0.6911571992378496
1-359841262,Accepted-In Progress,Tomas,Thu Mar 11 14:06:34 CET 2010,Rolle 1,0,2,2,0.0
1-359841262,Accepted-In Progress,Tomas,Thu Mar 11 14:10:10 CET 2010,Rolle 1,216,2,2,0.20695625134203
1-359841262,Queued-Awaiting Assignment,Tomas,Thu Mar 11 14:12:19 CET 2010,Rolle 1,129,1,2,0.18724645043302487
1-359841262,Accepted-In Progress,Pawel,Thu Mar 11 14:12:35 CET 2010,Rolle 1,16,2,2,0.10898929373665826
1-359841262,Queued-Awaiting Assignment,Tomas,Thu Mar 11 14:12:46 CET 2010,Rolle 1,11,1,2,0.09559047903331704
1-359841262,Accepted-In Progress,Pawel,Thu Mar 11 14:13:02 CET 2010,Rolle 1,16,2,2,0.10898929373665826
1-359841262,Accepted-Assigned,Tomas,Tue Jul 20 09:25:18 CEST 2010,Rolle 1,11297536,3,2,0.6247311097014822
1-359841262,Accepted-In Progress,Tomas,Mon Sep 05 09:28:42 CEST 2011,Rolle 1,35597004,2,2,0.6688804430431073
1-359841262,Accepted-In Progress,Carrie,Fri Jan 20 08:24:45 CET 2012,Rolle 1,11836563,2,2,0.6265240715903013
1-359841262,Completed-Closed,Carrie,Fri Jan 20 08:24:59 CET 2012,Rolle 1,14,4,2,0.10417446304943316
1-360072755,Accepted-Assigned,Mateusz,Fri Mar 12 15:55:50 CET 2010,Rolle 1,0,3,2,0.0
1-360072755,Queued-Awaiting Assignment,Tomas,Wed Aug 25 11:04:56 CEST 2010,Rolle 1,14321346,1,2,0.6338545340432924
1-360072755,Accepted-In Progress,Tomas,Sat Sep 03 07:49:00 CEST 2011,Rolle 1,32301844,2,2,0.6651437283249452
1-360072755,Accepted-Assigned,Niklas,Mon Nov 14 16:10:03 CET 2011,Rolle 1,6254463,3,2,0.6019851339742265
1-360072755,Accepted-Wait,Niklas,Thu Jan 12 09:23:04 CET 2012,Rolle 1,5073181,5,2,0.5939326428575101
1-360072755,Accepted-In Progress,Martin,Thu Mar 08 10:22:52 CET 2012,Rolle 1,4841988,2,2,0.5921383730361524
1-360072755,Completed-Closed,Martin,Thu Mar 08 10:24:51 CET 2012,Rolle 1,119,4,2,0.18416733244270123
1-360464815,Accepted-In Progress,Panigrahy,Mon Mar 15 14:40:16 CET 2010,Rolle 1,0,2,2,0.0
1-360464815,Accepted-Wait,Panigrahy,Thu Apr 15 16:32:45 CEST 2010,Rolle 1,2681549,5,2,0.5694061954524023
1-360464815,Accepted-In Progress,Panigrahy,Thu Jun 09 11:37:15 CEST 2011,Rolle 1,36270270,2,2,0.6696012230970044
1-360464815,Completed-Closed,Panigrahy,Tue Feb 21 14:57:48 CET 2012,Rolle 1,22220433,4,2,0.6507522225174042
1-360667704,Accepted-In Progress,Barbara,Tue Mar 16 08:44:27 CET 2010,Rolle 1,0,2,2,0.0
1-360667704,Accepted-Wait,Barbara,Tue Jun 15 09:42:52 CEST 2010,Rolle 1,7862305,5,2,0.6107861164340687
1-360667704,Completed-Closed,Barbara,Fri Mar 30 12:17:27 CEST 2012,Rolle 1,56514875,4,2,0.686662186085326
1-361368011,Accepted-In Progress,Didier,Thu Mar 18 11:44:05 CET 2010,Rolle 1,0,2,2,0.0
1-361368011,Accepted-In Progress,Didier,Mon Mar 19 14:13:30 CET 2012,Rolle 1,63253765,2,2,0.6909956853904966
1-361368011,Completed-Closed,Didier,Mon Mar 19 14:15:58 CET 2012,Rolle 1,148,4,2,0.19249400152844065
1-363041157,Accepted-In Progress,Lena,Fri Mar 26 08:24:05 CET 2010,Rolle 1,0,2,2,0.0
1-363041157,Completed-Closed,Lena,Tue Mar 20 16:16:39 CET 2012,Rolle 1,62668354,4,2,0.6906380038455996
1-363206822,Accepted-In Progress,Pawel,Fri Mar 26 14:03:21 CET 2010,Rolle 1,0,2,2,0.0
1-363206822,Accepted-In Progress,Pawel,Fri Mar 26 14:05:35 CET 2010,Rolle 1,134,2,2,0.18869826192504316
1-363206822,Queued-Awaiting Assignment,Tomas,Fri Mar 26 14:05:48 CET 2010,Rolle 1,13,1,2,0.10152041500465675
1-363206822,Accepted-In Progress,Tomas,Mon Sep 05 09:28:50 CEST 2011,Rolle 1,45598982,2,2,0.6784061481793326
1-363206822,Accepted-In Progress,Carrie,Tue Feb 07 02:39:08 CET 2012,Rolle 1,13371018,2,2,0.6312132288130649
1-363206822,Completed-Closed,Carrie,Tue Feb 07 02:39:40 CET 2012,Rolle 1,32,4,2,0.13450518665267008
1-363549934,Accepted-In Progress,Carolyn,Mon Mar 29 11:38:31 CEST 2010,Rolle 1,0,2,2,0.0
1-363549934,Queued-Awaiting Assignment,Carolyn,Mon Mar 29 11:41:32 CEST 2010,Rolle 1,181,1,2,0.20019001202829742
1-363549934,Accepted-In Progress,Kannan,Mon Mar 29 13:30:54 CEST 2010,Rolle 1,6562,2,2,0.33810692011047344
1-363549934,Accepted-Assigned,Carolyn,Mon Mar 29 13:30:58 CEST 2010,Rolle 1,4,3,2,0.06191256361162817
1-363549934,Accepted-In Progress,Ewa,Thu Jan 19 10:09:44 CET 2012,Rolle 1,57101926,2,2,0.687059717713715
1-363549934,Completed-Closed,Ewa,Thu Jan 19 10:10:41 CET 2012,Rolle 1,57,4,2,0.15619890288382876
1-364018090,Accepted-In Progress,Celine,Tue Mar 30 18:13:33 CEST 2010,Rolle 1,0,2,2,0.0
1-364018090,Accepted-In Progress,Celine,Wed Mar 31 11:41:00 CEST 2010,Rolle 1,62847,2,2,0.42501755942477515
1-364018090,Queued-Awaiting Assignment,Celine,Wed Mar 31 11:43:06 CEST 2010,Rolle 1,126,1,2,0.1863483137932328
1-364018090,Accepted-In Progress,Celine,Wed Mar 31 11:43:07 CEST 2010,Rolle 1,1,2,2,0.026664289797756018
1-364018090,Accepted-In Progress,Celine,Wed Mar 31 11:46:20 CEST 2010,Rolle 1,193,2,2,0.2026462784617652
1-364018090,Accepted-In Progress,Celine,Thu Oct 07 16:45:29 CEST 2010,Rolle 1,16433949,2,2,0.6391477179465788
1-364018090,Completed-Closed,Celine,Tue Apr 24 18:18:24 CEST 2012,Rolle 1,48821575,4,2,0.6810330398594703
1-364458525,Accepted-In Progress,Ann,Thu Apr 01 09:13:49 CEST 2010,Rolle 1,0,2,2,0.0
1-364458525,Accepted-In Progress,Ann,Fri Mar 30 13:12:07 CEST 2012,Rolle 1,62999898,2,2,0.6908409828671425
1-364458525,Accepted-Wait,Ann,Fri Mar 30 13:12:14 CEST 2012,Rolle 1,7,5,2,0.07999286939326805
1-364458525,Completed-Closed,Ann,Fri Mar 30 13:18:11 CEST 2012,Rolle 1,357,4,2,0.22621492247574887
1-364528467,Accepted-In Progress,Y,Thu Apr 01 14:48:30 CEST 2010,Rolle 1,0,2,2,0.0
1-364528467,Accepted-In Progress,Y,Thu Apr 01 14:49:59 CEST 2010,Rolle 1,89,2,2,0.1731006522849942
1-364528467,Queued-Awaiting Assignment,Carolyn,Thu Apr 01 14:50:40 CEST 2010,Rolle 1,41,1,2,0.14378231444246173
1-364528467,Accepted-In Progress,Kannan,Thu Apr 01 19:20:02 CEST 2010,Rolle 1,16162,2,2,0.37277763386651985
1-364528467,Accepted-Assigned,Carolyn,Thu Apr 01 19:20:07 CEST 2010,Rolle 1,5,3,2,0.06892618923556101
1-364528467,Accepted-In Progress,Ewa,Thu Jan 19 10:14:11 CET 2012,Rolle 1,56822044,2,2,0.68687070314512
1-364528467,Completed-Closed,Ewa,Thu Jan 19 10:14:18 CET 2012,Rolle 1,7,4,2,0.07999286939326805
1-365052802,Accepted-In Progress,Linda,Tue Apr 06 09:16:15 CEST 2010,Rolle 1,0,2,2,0.0
1-365052802,Accepted-Assigned,Linda,Tue Apr 06 10:12:22 CEST 2010,Rolle 1,3367,3,2,0.3124435199009756
1-365052802,Queued-Awaiting Assignment,Ing-Marie,Wed Apr 28 10:07:00 CEST 2010,Rolle 1,1900478,1,2,0.5561619341788284
1-365052802,Accepted-In Progress,Veeraraghavendra,Wed Apr 28 10:35:20 CEST 2010,Rolle 1,1700,2,2,0.2861656223959257
1-365052802,Unmatched-Unmatched,Veeraraghavendra,Wed Apr 28 10:40:07 CEST 2010,Rolle 1,287,7,2,0.2178452478643901
1-365052802,Completed-Closed,Veeraraghavendra,Wed Feb 01 12:25:53 CET 2012,Rolle 1,55651546,4,2,0.6860700021921816
1-365189372,Accepted-In Progress,Gustav,Tue Apr 06 15:35:51 CEST 2010,Rolle 1,0,2,2,0.0
1-365189372,Unmatched-Unmatched,Gustav,Wed Apr 07 08:30:28 CEST 2010,Rolle 1,60877,7,2,0.42379244539436733
1-365189372,Accepted-In Progress,Gustav,Tue Feb 21 14:58:28 CET 2012,Rolle 1,59210880,2,2,0.6884548703422847
1-365189372,Completed-Closed,Gustav,Tue Feb 21 15:00:21 CET 2012,Rolle 1,113,4,2,0.18219415949388193
1-365702595,Accepted-In Progress,Carolyn,Thu Apr 08 12:07:36 CEST 2010,Rolle 1,0,2,2,0.0
1-365702595,Queued-Awaiting Assignment,Carolyn,Thu Apr 08 12:09:05 CEST 2010,Rolle 1,89,1,2,0.1731006522849942
1-365702595,Accepted-In Progress,Kannan,Thu Apr 08 19:33:49 CEST 2010,Rolle 1,26684,2,2,0.3920648215575693
1-365702595,Accepted-Assigned,Carolyn,Thu Apr 08 19:33:54 CEST 2010,Rolle 1,5,3,2,0.06892618923556101
1-365702595,Accepted-In Progress,Ewa,Fri Dec 30 10:00:16 CET 2011,Rolle 1,54487582,2,2,0.685256893449027
1-365702595,Completed-Closed,Ewa,Wed Jan 04 16:49:12 CET 2012,Rolle 1,456536,4,2,0.501298574312303
1-366462246,Accepted-In Progress,Daniel,Mon Apr 12 19:14:40 CEST 2010,Rolle 1,0,2,2,0.0
1-366462246,Accepted-In Progress,Daniel,Wed Apr 11 16:40:26 CEST 2012,Rolle 1,63062746,2,2,0.6908793394257255
1-366462246,Completed-Closed,Daniel,Wed Apr 11 16:40:52 CEST 2012,Rolle 1,26,4,2,0.126785698313415
1-366509892,Accepted-In Progress,Carolyn,Mon Apr 12 21:37:25 CEST 2010,Rolle 1,0,2,2,0.0
1-366509892,Queued-Awaiting Assignment,Carolyn,Mon Apr 12 21:47:56 CEST 2010,Rolle 1,631,1,2,0.24807870608417762
1-366509892,Accepted-In Progress,Kannan,Tue Apr 13 14:56:39 CEST 2010,Rolle 1,61723,2,2,0.4243233472663694
1-366509892,Accepted-Assigned,Carolyn,Tue Apr 13 14:56:44 CEST 2010,Rolle 1,5,3,2,0.06892618923556101
1-366509892,Accepted-In Progress,Ewa,Mon Jan 30 12:42:19 CET 2012,Rolle 1,56760335,2,2,0.6868289035439153
1-366509892,Completed-Closed,Ewa,Mon Jan 30 12:42:50 CET 2012,Rolle 1,31,4,2,0.1333214489887801
1-366584206,Accepted-In Progress,Carolyn,Tue Apr 13 09:38:30 CEST 2010,Rolle 1,0,2,2,0.0
1-366584206,Queued-Awaiting Assignment,Carolyn,Tue Apr 13 09:44:30 CEST 2010,Rolle 1,360,1,2,0.22653594051664178
1-366584206,Accepted-In Progress,Kannan,Tue Apr 13 14:59:01 CEST 2010,Rolle 1,18871,2,2,0.37873849780282565
1-366584206,Accepted-Assigned,Carolyn,Tue Apr 13 14:59:07 CEST 2010,Rolle 1,6,3,2,0.07485612520690071
1-366584206,Accepted-In Progress,Ewa,Mon Jan 09 11:25:49 CET 2012,Rolle 1,54941202,2,2,0.6855758251257287
1-366584206,Completed-Closed,Ewa,Mon Jan 09 11:25:51 CET 2012,Rolle 1,2,4,2,0.04226189943780499
1-366698569,Accepted-In Progress,Jerker,Tue Apr 13 14:37:07 CEST 2010,Rolle 1,0,2,2,0.0
1-366698569,Accepted-In Progress,Jerker,Mon Apr 19 16:59:00 CEST 2010,Rolle 1,526913,2,2,0.5068137020056513
1-366698569,Accepted-In Progress,Fredrik,Mon Apr 19 16:59:17 CEST 2010,Rolle 1,17,2,2,0.111188088673366
1-366698569,Accepted-Wait,Fredrik,Mon Dec 13 10:28:11 CET 2010,Rolle 1,20543334,5,2,0.6477333826137622
1-366698569,Accepted-Assigned,Ingemar,Mon Jun 27 11:33:46 CEST 2011,Rolle 1,16934735,3,2,0.6403024473853769
1-366698569,Accepted-Assigned,Arne,Mon Jun 27 12:29:07 CEST 2011,Rolle 1,3321,3,2,0.3119144986554356
1-366698569,Accepted-In Progress,Ingemar,Mon Oct 24 10:01:34 CEST 2011,Rolle 1,10272747,2,2,0.6210731391854939
1-366698569,Accepted-Assigned,Stefan,Mon Oct 24 10:03:31 CEST 2011,Rolle 1,117,3,2,0.18352078884269535
1-366698569,Accepted-In Progress,Stefan,Thu Jan 12 13:11:40 CET 2012,Rolle 1,6926889,2,2,0.605913357446141
1-366698569,Completed-Closed,Stefan,Thu Jan 12 13:11:59 CET 2012,Rolle 1,19,4,2,0.1152411432071402
1-366726662,Accepted-In Progress,Jerker,Tue Apr 13 14:50:15 CEST 2010,Rolle 1,0,2,2,0.0
1-366726662,Accepted-In Progress,Jerker,Mon Apr 19 16:59:58 CEST 2010,Rolle 1,526183,2,2,0.506760369904138
1-366726662,Accepted-In Progress,Fredrik,Mon Apr 19 17:00:10 CEST 2010,Rolle 1,12,2,2,0.09866959702364068
1-366726662,Accepted-Wait,Fredrik,Tue Aug 10 16:22:31 CEST 2010,Rolle 1,9760941,5,2,0.6191071845675074
1-366726662,Accepted-Assigned,Ingemar,Mon Jun 27 12:21:34 CEST 2011,Rolle 1,27719943,3,2,0.6592591268163286
1-366726662,Accepted-Wait,Fredrik,Mon Jun 27 12:28:17 CEST 2011,Rolle 1,403,5,2,0.23086506010635272
1-366726662,Completed-Closed,Fredrik,Thu Jan 12 13:25:45 CET 2012,Rolle 1,17200648,4,2,0.6409017940663736
1-366923538,Accepted-In Progress,Carolyn,Wed Apr 14 11:27:54 CEST 2010,Rolle 1,0,2,2,0.0
1-366923538,Queued-Awaiting Assignment,Carolyn,Wed Apr 14 11:47:49 CEST 2010,Rolle 1,1195,1,2,0.272615743533561
1-366923538,Accepted-In Progress,Niklas,Wed Apr 14 11:47:50 CEST 2010,Rolle 1,1,2,2,0.026664289797756018
1-366923538,Queued-Awaiting Assignment,Carolyn,Wed Apr 14 11:54:25 CEST 2010,Rolle 1,395,1,2,0.2300956656859871
1-366923538,Accepted-In Progress,Naga,Wed Apr 14 19:58:53 CEST 2010,Rolle 1,29068,2,2,0.3953565929535087
1-366923538,Accepted-Assigned,Carolyn,Wed Apr 14 20:09:15 CEST 2010,Rolle 1,622,3,2,0.24752695806320563
1-366923538,Accepted-In Progress,Ewa,Wed Jan 04 16:55:26 CET 2012,Rolle 1,54423971,2,2,0.6852119576085671
1-366923538,Completed-Closed,Ewa,Mon Jan 30 14:05:58 CET 2012,Rolle 1,2236232,4,2,0.5624202411398967
1-367002597,Accepted-In Progress,Helena,Wed Apr 14 15:53:38 CEST 2010,Rolle 1,0,2,2,0.0
1-367002597,Accepted-In Progress,Helena,Mon Jan 09 17:07:46 CET 2012,Rolle 1,54872048,2,2,0.6855273747481958
1-367002597,Accepted-In Progress,Björn,Mon Jan 09 18:36:13 CET 2012,Rolle 1,5307,2,2,0.3299426595465035
1-367002597,Completed-Closed,Björn,Wed Feb 15 12:32:49 CET 2012,Rolle 1,3174996,4,2,0.5759039648964935
1-367648732,Accepted-In Progress,Carolyn,Fri Apr 16 18:34:49 CEST 2010,Rolle 1,0,2,2,0.0
1-367648732,Queued-Awaiting Assignment,Carolyn,Fri Apr 16 18:42:36 CEST 2010,Rolle 1,467,1,2,0.23652197549476273
1-367648732,Accepted-In Progress,Naga,Sat Apr 17 01:40:43 CEST 2010,Rolle 1,25087,2,2,0.3896908585936056
1-367648732,Accepted-Assigned,Carolyn,Sat Apr 17 01:42:50 CEST 2010,Rolle 1,127,3,2,0.18665002858429214
1-367648732,Accepted-In Progress,Ewa,Mon Jan 30 12:43:05 CET 2012,Rolle 1,56462415,2,2,0.686626461128542
1-367648732,Completed-Closed,Ewa,Mon Jan 30 12:44:31 CET 2012,Rolle 1,86,4,2,0.17179651252387776
1-367921041,Accepted-In Progress,Lionel,Mon Apr 19 11:07:37 CEST 2010,Rolle 1,0,2,2,0.0
1-367921041,Queued-Awaiting Assignment,Lionel,Mon Apr 19 11:08:20 CEST 2010,Rolle 1,43,1,2,0.14557186681037712
1-367921041,Accepted-In Progress,Darren,Thu May 06 14:02:51 CEST 2010,Rolle 1,1479271,2,2,0.5465234404936111
1-367921041,Queued-Awaiting Assignment,Maria,Fri May 21 17:00:21 CEST 2010,Rolle 1,1306650,1,2,0.5417501727753073
1-367921041,Queued-Awaiting Assignment,Srinivasan,Wed Aug 24 21:27:17 CEST 2011,Rolle 1,39760016,1,2,0.6731350640628633
1-367921041,Accepted-In Progress,Aneesh V,Mon Aug 29 04:54:38 CEST 2011,Rolle 1,372441,2,2,0.4934668453874798
1-367921041,Accepted-Assigned,Rijin,Mon Aug 29 04:55:29 CEST 2011,Rolle 1,51,3,2,0.15199817661915274
1-367921041,Accepted-In Progress,Rijin,Mon Aug 29 14:48:47 CEST 2011,Rolle 1,35598,2,2,0.40315203868128874
1-367921041,Accepted-Assigned,Aneesh V,Fri Nov 11 15:57:44 CET 2011,Rolle 1,6401337,3,2,0.602878047300859
1-367921041,Accepted-Wait,Aneesh V,Mon Nov 21 08:27:41 CET 2011,Rolle 1,836997,5,2,0.5246162927567813
1-367921041,Accepted-In Progress,Aneesh V,Wed Feb 29 17:54:59 CET 2012,Rolle 1,8674038,2,2,0.6145658172549753
1-367921041,Completed-Closed,Aneesh V,Wed Feb 29 17:56:23 CET 2012,Rolle 1,84,4,2,0.17090185734828645
1-368322765,Accepted-In Progress,Carolyn,Tue Apr 20 15:25:52 CEST 2010,Rolle 1,0,2,2,0.0
1-368322765,Queued-Awaiting Assignment,Carolyn,Tue Apr 20 15:29:35 CEST 2010,Rolle 1,223,1,2,0.2081775741956808
1-368322765,Accepted-In Progress,Kannan,Tue Apr 20 17:03:14 CEST 2010,Rolle 1,5619,2,2,0.3321398439480051
1-368322765,Accepted-Assigned,Carolyn,Tue Apr 20 17:03:18 CEST 2010,Rolle 1,4,3,2,0.06191256361162817
1-368322765,Queued-Awaiting Assignment,Hannes,Wed Mar 30 11:49:05 CEST 2011,Rolle 1,29702747,1,2,0.6619168117125498
